trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
393900000000000001,17:44:00,17:44:00,9022074000001001,1,Mora station,3,1,,1
393900000000000001,18:05:00,18:06:00,9022074000556001,2,Mora station,3,3,,1
393900000000000001,18:24:00,18:25:00,9022074000005001,3,Mora station,3,3,,1
393900000000000001,18:58:00,19:00:00,9022074000214001,4,Mora station,3,3,,1
393900000000000001,19:19:00,19:20:00,9022074000111001,5,Mora station,3,3,,1
393900000000000001,19:35:00,19:35:00,9022074000042001,6,Mora station,3,3,,1
393900000000000001,19:47:00,19:47:00,9022074000026001,7,Mora station,3,3,,1
393900000000000001,20:02:00,20:04:00,9022074000160001,8,Mora station,3,3,,1
393900000000000001,20:20:00,20:20:00,9022074000303001,9,Mora station,3,3,,1
393900000000000001,20:26:00,20:26:00,9022074000322001,10,Mora station,3,3,,1
393900000000000001,20:34:00,20:34:00,9022074000202001,11,Mora station,3,3,,1
393900000000000001,20:41:00,20:41:00,9022074000019001,12,Mora station,3,3,,1
393900000000000001,20:50:00,20:50:00,9022074000097001,13,Mora station,3,3,,1
393900000000000001,20:59:00,20:59:00,9022074000158001,14,Mora station,3,3,,1
393900000000000001,21:24:00,21:24:00,9022074000302001,15,Mora station,1,3,,1
393900000000000006,17:44:00,17:44:00,9022074000001001,1,Mora station,3,1,,1
393900000000000006,18:05:00,18:06:00,9022074000556001,2,Mora station,3,3,,1
393900000000000006,18:24:00,18:25:00,9022074000005001,3,Mora station,3,3,,1
393900000000000006,18:58:00,19:00:00,9022074000214001,4,Mora station,3,3,,1
393900000000000006,19:19:00,19:20:00,9022074000111001,5,Mora station,3,3,,1
393900000000000006,19:35:00,19:35:00,9022074000042001,6,Mora station,3,3,,1
393900000000000006,19:47:00,19:47:00,9022074000026001,7,Mora station,3,3,,1
393900000000000006,20:02:00,20:04:00,9022074000160001,8,Mora station,3,3,,1
393900000000000006,20:20:00,20:20:00,9022074000303001,9,Mora station,3,3,,1
393900000000000006,20:26:00,20:26:00,9022074000322001,10,Mora station,3,3,,1
393900000000000006,20:34:00,20:34:00,9022074000202001,11,Mora station,3,3,,1
393900000000000006,20:41:00,20:41:00,9022074000019001,12,Mora station,3,3,,1
393900000000000006,20:50:00,20:50:00,9022074000097001,13,Mora station,3,3,,1
393900000000000006,20:59:00,20:59:00,9022074000158001,14,Mora station,3,3,,1
393900000000000006,21:24:00,21:24:00,9022074000302001,15,Mora station,1,3,,1
393900000000001083,17:44:00,17:44:00,9022074000001001,1,Mora station,3,1,,1
393900000000001083,18:05:00,18:06:00,9022074000556001,2,Mora station,3,3,,1
393900000000001083,18:24:00,18:25:00,9022074000005001,3,Mora station,3,3,,1
393900000000001083,18:59:00,19:00:00,9022074000214001,4,Mora station,3,3,,1
393900000000001083,19:19:00,19:20:00,9022074000111001,5,Mora station,3,3,,1
393900000000001083,19:35:00,19:35:00,9022074000042001,6,Mora station,3,3,,1
393900000000001083,19:46:00,19:46:00,9022074000026001,7,Mora station,3,3,,1
393900000000001083,20:01:00,20:04:00,9022074000160001,8,Mora station,3,3,,1
393900000000001083,20:20:00,20:20:00,9022074000303001,9,Mora station,3,3,,1
393900000000001083,20:26:00,20:26:00,9022074000322001,10,Mora station,3,3,,1
393900000000001083,20:34:00,20:34:00,9022074000202001,11,Mora station,3,3,,1
393900000000001083,20:41:00,20:41:00,9022074000019001,12,Mora station,3,3,,1
393900000000001083,20:50:00,20:50:00,9022074000097001,13,Mora station,3,3,,1
393900000000001083,20:59:00,20:59:00,9022074000158001,14,Mora station,3,3,,1
393900000000001083,21:24:00,21:24:00,9022074000302001,15,Mora station,1,3,,1
393900000000001647,17:44:00,17:44:00,9022074000001001,1,Mora station,3,1,,1
393900000000001647,18:05:00,18:06:00,9022074000556001,2,Mora station,3,3,,1
393900000000001647,18:24:00,18:25:00,9022074000005001,3,Mora station,3,3,,1
393900000000001647,18:59:00,19:00:00,9022074000214001,4,Mora station,3,3,,1
393900000000001647,19:19:00,19:20:00,9022074000111001,5,Mora station,3,3,,1
393900000000001647,19:35:00,19:35:00,9022074000042001,6,Mora station,3,3,,1
393900000000001647,19:46:00,19:46:00,9022074000026001,7,Mora station,3,3,,1
393900000000001647,20:01:00,20:04:00,9022074000160001,8,Mora station,3,3,,1
393900000000001647,20:20:00,20:20:00,9022074000303001,9,Mora station,3,3,,1
393900000000001647,20:26:00,20:26:00,9022074000322001,10,Mora station,3,3,,1
393900000000001647,20:34:00,20:34:00,9022074000202001,11,Mora station,3,3,,1
393900000000001647,20:41:00,20:41:00,9022074000019001,12,Mora station,3,3,,1
393900000000001647,20:50:00,20:50:00,9022074000097001,13,Mora station,3,3,,1
393900000000001647,20:59:00,20:59:00,9022074000158001,14,Mora station,3,3,,1
393900000000001647,21:24:00,21:24:00,9022074000302001,15,Mora station,1,3,,1
393900000000000002,18:27:00,18:27:00,9022074000210001,1,Fagersta Centralstation,3,1,,1
393900000000000002,18:43:00,18:43:00,9022074000195001,2,Fagersta Centralstation,3,3,,1
393900000000000002,18:53:00,18:58:00,9022074000244001,3,Fagersta Centralstation,3,3,,1
393900000000000002,19:05:00,19:05:00,9022074001563001,4,Fagersta Centralstation,3,3,,1
393900000000000002,19:26:00,19:26:00,9022074000630001,5,Fagersta Centralstation,3,3,,1
393900000000000002,19:34:00,19:34:00,9022074000704001,6,Fagersta Centralstation,3,3,,1
393900000000000002,19:45:00,19:45:00,9022074000111001,7,Fagersta Centralstation,3,3,,1
393900000000000002,19:58:00,19:58:00,9022074000903001,8,Fagersta Centralstation,3,3,,1
393900000000000002,20:10:00,20:10:00,9022074000266001,9,Fagersta Centralstation,1,3,,1
393900000000000003,18:18:00,18:18:00,9022074000160001,1,Morastrand station,3,1,,1
393900000000000003,18:34:00,18:34:00,9022074000303001,2,Morastrand station,3,3,,1
393900000000000003,18:39:00,18:39:00,9022074000322001,3,Morastrand station,3,3,,1
393900000000000003,18:45:00,18:45:00,9022074000202001,4,Morastrand station,3,3,,1
393900000000000003,18:51:00,18:51:00,9022074000019001,5,Morastrand station,3,3,,1
393900000000000003,18:58:00,18:58:00,9022074000097001,6,Morastrand station,3,3,,1
393900000000000003,19:06:00,19:06:00,9022074000158001,7,Morastrand station,3,3,,1
393900000000000003,19:29:00,19:30:00,9022074000302001,8,Morastrand station,1,3,,1
393900000000000003,19:33:00,19:33:00,9022074020170001,9,Morastrand station,1,3,,1
393900000000000018,18:23:00,18:23:00,9022074000160001,1,Morastrand station,3,1,,1
393900000000000018,18:38:00,18:38:00,9022074000303001,2,Morastrand station,3,3,,1
393900000000000018,18:42:00,18:42:00,9022074000322001,3,Morastrand station,3,3,,1
393900000000000018,18:48:00,18:48:00,9022074000202001,4,Morastrand station,3,3,,1
393900000000000018,18:54:00,18:55:00,9022074000019001,5,Morastrand station,3,3,,1
393900000000000018,19:04:00,19:04:00,9022074000097001,6,Morastrand station,3,3,,1
393900000000000018,19:12:00,19:12:00,9022074000158001,7,Morastrand station,3,3,,1
393900000000000018,19:35:00,19:36:00,9022074000302001,8,Morastrand station,1,3,,1
393900000000000018,19:39:00,19:39:00,9022074020170001,9,Morastrand station,1,3,,1
393900000000000004,10:30:00,10:30:00,9022074000308001,1,Stockholm Centralstation,3,1,,1
393900000000000004,10:40:00,10:48:00,9022074000115001,2,Stockholm Centralstation,3,3,,1
393900000000000004,11:00:00,11:00:00,9022074000142001,3,Stockholm Centralstation,3,3,,1
393900000000000004,11:14:00,11:14:00,9022074000126001,4,Stockholm Centralstation,3,3,,1
393900000000000004,12:13:00,12:17:00,9022074000123001,5,Stockholm Centralstation,3,3,,1
393900000000000004,13:06:00,13:06:00,9022074000032001,6,Stockholm Centralstation,3,3,,1
393900000000000004,13:25:00,13:25:00,9022074000105001,7,Stockholm Centralstation,3,3,,1
393900000000000004,14:50:00,14:55:00,9022074000130001,8,Stockholm Centralstation,3,3,,1
393900000000000004,15:57:00,15:57:00,9022074000187001,9,Stockholm Centralstation,3,3,,1
393900000000000004,16:29:00,16:29:00,9022074000154001,10,Stockholm Centralstation,3,3,,1
393900000000000004,17:22:00,17:27:00,9022074000210001,11,Stockholm Centralstation,3,3,,1
393900000000000004,18:20:00,18:20:00,9022074000005001,12,Stockholm Centralstation,3,3,,1
393900000000000004,18:38:00,18:38:00,9022074000556001,13,Stockholm Centralstation,3,3,,1
393900000000000004,19:02:00,19:02:00,9022074000001001,14,Stockholm Centralstation,1,3,,1
393900000000000816,10:30:00,10:30:00,9022074000308001,1,Stockholm Centralstation,3,1,,1
393900000000000816,10:40:00,10:48:00,9022074000115001,2,Stockholm Centralstation,3,3,,1
393900000000000816,11:00:00,11:00:00,9022074000142001,3,Stockholm Centralstation,3,3,,1
393900000000000816,11:14:00,11:14:00,9022074000126001,4,Stockholm Centralstation,3,3,,1
393900000000000816,12:13:00,12:17:00,9022074000123001,5,Stockholm Centralstation,3,3,,1
393900000000000816,13:06:00,13:06:00,9022074000032001,6,Stockholm Centralstation,3,3,,1
393900000000000816,13:25:00,13:25:00,9022074000105001,7,Stockholm Centralstation,3,3,,1
393900000000000816,14:50:00,14:55:00,9022074000130001,8,Stockholm Centralstation,3,3,,1
393900000000000816,15:57:00,15:57:00,9022074000187001,9,Stockholm Centralstation,3,3,,1
393900000000000816,16:29:00,16:29:00,9022074000154001,10,Stockholm Centralstation,3,3,,1
393900000000000816,17:22:00,17:26:00,9022074000210001,11,Stockholm Centralstation,3,3,,1
393900000000000816,18:20:00,18:20:00,9022074000005001,12,Stockholm Centralstation,3,3,,1
393900000000000816,18:38:00,18:38:00,9022074000556001,13,Stockholm Centralstation,3,3,,1
393900000000000816,19:00:00,19:00:00,9022074000001001,14,Stockholm Centralstation,1,3,,1
393900000000000005,09:34:00,09:34:00,9022074000030001,1,Stockholm Centralstation,3,1,,1
393900000000000005,09:52:00,09:54:00,9022074000160001,2,Stockholm Centralstation,3,3,,1
393900000000000005,10:09:00,10:09:00,9022074000026001,3,Stockholm Centralstation,3,3,,1
393900000000000005,10:21:00,10:21:00,9022074000042001,4,Stockholm Centralstation,3,3,,1
393900000000000005,10:36:00,10:36:00,9022074000111001,5,Stockholm Centralstation,3,3,,1
393900000000000005,10:56:00,11:00:00,9022074000214001,6,Stockholm Centralstation,3,3,,1
393900000000000005,11:33:00,11:35:00,9022074000005001,7,Stockholm Centralstation,3,3,,1
393900000000000005,11:52:00,11:52:00,9022074000556001,8,Stockholm Centralstation,3,3,,1
393900000000000005,12:15:00,12:15:00,9022074000001001,9,Stockholm Centralstation,1,3,,1
393900000000000010,09:34:00,09:34:00,9022074000030001,1,Stockholm Centralstation,3,1,,1
393900000000000010,09:52:00,09:54:00,9022074000160001,2,Stockholm Centralstation,3,3,,1
393900000000000010,10:09:00,10:09:00,9022074000026001,3,Stockholm Centralstation,3,3,,1
393900000000000010,10:21:00,10:21:00,9022074000042001,4,Stockholm Centralstation,3,3,,1
393900000000000010,10:36:00,10:36:00,9022074000111001,5,Stockholm Centralstation,3,3,,1
393900000000000010,10:56:00,11:00:00,9022074000214001,6,Stockholm Centralstation,3,3,,1
393900000000000010,11:33:00,11:35:00,9022074000005001,7,Stockholm Centralstation,3,3,,1
393900000000000010,11:52:00,11:52:00,9022074000556001,8,Stockholm Centralstation,3,3,,1
393900000000000010,12:15:00,12:15:00,9022074000001001,9,Stockholm Centralstation,1,3,,1
393900000000000826,09:34:00,09:34:00,9022074000030001,1,Stockholm Centralstation,3,1,,1
393900000000000826,09:54:00,09:54:00,9022074000160001,2,Stockholm Centralstation,3,3,,1
393900000000000826,10:10:00,10:10:00,9022074000026001,3,Stockholm Centralstation,3,3,,1
393900000000000826,10:21:00,10:21:00,9022074000042001,4,Stockholm Centralstation,3,3,,1
393900000000000826,10:37:00,10:37:00,9022074000111001,5,Stockholm Centralstation,3,3,,1
393900000000000826,10:57:00,11:00:00,9022074000214001,6,Stockholm Centralstation,3,3,,1
393900000000000826,11:34:00,11:35:00,9022074000005001,7,Stockholm Centralstation,3,3,,1
393900000000000826,11:53:00,11:53:00,9022074000556001,8,Stockholm Centralstation,3,3,,1
393900000000000826,12:15:00,12:15:00,9022074000001001,9,Stockholm Centralstation,1,3,,1
393900000000001085,09:34:00,09:34:00,9022074000030001,1,Stockholm Centralstation,3,1,,1
393900000000001085,09:54:00,09:54:00,9022074000160001,2,Stockholm Centralstation,3,3,,1
393900000000001085,10:10:00,10:10:00,9022074000026001,3,Stockholm Centralstation,3,3,,1
393900000000001085,10:21:00,10:21:00,9022074000042001,4,Stockholm Centralstation,3,3,,1
393900000000001085,10:37:00,10:37:00,9022074000111001,5,Stockholm Centralstation,3,3,,1
393900000000001085,10:57:00,11:00:00,9022074000214001,6,Stockholm Centralstation,3,3,,1
393900000000001085,11:34:00,11:35:00,9022074000005001,7,Stockholm Centralstation,3,3,,1
393900000000001085,11:53:00,11:53:00,9022074000556001,8,Stockholm Centralstation,3,3,,1
393900000000001085,12:15:00,12:15:00,9022074000001001,9,Stockholm Centralstation,1,3,,1
393900000000000007,07:20:00,07:20:00,9022074000190001,1,Stockholm Centralstation,3,1,,1
393900000000000007,07:24:00,07:24:00,9022074001581001,2,Stockholm Centralstation,3,1,,1
393900000000000007,08:07:00,08:07:00,9022074001570001,3,Stockholm Centralstation,3,3,,1
393900000000000007,08:43:00,08:43:00,9022074000220001,4,Stockholm Centralstation,3,3,,1
393900000000000007,09:06:00,09:06:00,9022074000253001,5,Stockholm Centralstation,3,3,,1
393900000000000007,09:42:00,09:42:00,9022074000242001,6,Stockholm Centralstation,3,3,,1
393900000000000007,09:57:00,10:06:00,9022074000130001,7,Stockholm Centralstation,3,3,,1
393900000000000007,11:00:00,11:00:00,9022074000187001,8,Stockholm Centralstation,3,3,,1
393900000000000007,11:28:00,11:28:00,9022074000154001,9,Stockholm Centralstation,3,3,,1
393900000000000007,12:11:00,12:16:00,9022074000210001,10,Stockholm Centralstation,3,3,,1
393900000000000007,12:59:00,13:01:00,9022074000005001,11,Stockholm Centralstation,1,3,,1
393900000000000007,13:17:00,13:18:00,9022074000556001,12,Stockholm Centralstation,1,3,,1
393900000000000007,13:38:00,13:38:00,9022074000001001,13,Stockholm Centralstation,1,3,,1
393900000000000964,07:20:00,07:20:00,9022074000190001,1,Stockholm Centralstation,3,1,,1
393900000000000964,07:24:00,07:24:00,9022074001581001,2,Stockholm Centralstation,3,1,,1
393900000000000964,08:07:00,08:07:00,9022074001570001,3,Stockholm Centralstation,3,3,,1
393900000000000964,08:43:00,08:43:00,9022074000220001,4,Stockholm Centralstation,3,3,,1
393900000000000964,09:06:00,09:06:00,9022074000253001,5,Stockholm Centralstation,3,3,,1
393900000000000964,09:42:00,09:42:00,9022074000242001,6,Stockholm Centralstation,3,3,,1
393900000000000964,09:58:00,10:06:00,9022074000130001,7,Stockholm Centralstation,3,3,,1
393900000000000964,11:00:00,11:00:00,9022074000187001,8,Stockholm Centralstation,3,3,,1
393900000000000964,11:28:00,11:28:00,9022074000154001,9,Stockholm Centralstation,3,3,,1
393900000000000964,12:11:00,12:16:00,9022074000210001,10,Stockholm Centralstation,3,3,,1
393900000000000964,12:59:00,13:01:00,9022074000005001,11,Stockholm Centralstation,1,3,,1
393900000000000964,13:17:00,13:18:00,9022074000556001,12,Stockholm Centralstation,1,3,,1
393900000000000964,13:38:00,13:38:00,9022074000001001,13,Stockholm Centralstation,1,3,,1
393900000000001615,10:06:00,10:06:00,9022074000130001,1,Stockholm Centralstation,3,1,,1
393900000000001615,11:00:00,11:00:00,9022074000187001,2,Stockholm Centralstation,3,3,,1
393900000000001615,11:28:00,11:28:00,9022074000154001,3,Stockholm Centralstation,3,3,,1
393900000000001615,12:11:00,12:16:00,9022074000210001,4,Stockholm Centralstation,3,3,,1
393900000000001615,12:59:00,13:01:00,9022074000005001,5,Stockholm Centralstation,1,3,,1
393900000000001615,13:17:00,13:18:00,9022074000556001,6,Stockholm Centralstation,1,3,,1
393900000000001615,13:38:00,13:38:00,9022074000001001,7,Stockholm Centralstation,1,3,,1
393900000000000008,07:48:00,07:48:00,9022074000001001,1,Duved station,3,1,,1
393900000000000008,08:20:00,08:20:00,9022074000556001,2,Duved station,3,3,,1
393900000000000008,08:37:00,08:37:00,9022074000005001,3,Duved station,3,3,,1
393900000000000008,09:26:00,09:28:00,9022074000210001,4,Duved station,3,3,,1
393900000000000008,10:33:00,10:33:00,9022074000128001,5,Duved station,3,3,,1
393900000000000008,11:02:00,11:02:00,9022074000146001,6,Duved station,3,3,,1
393900000000000008,11:13:00,11:13:00,9022074000198001,7,Duved station,3,3,,1
393900000000000008,12:13:00,12:13:00,9022074000105001,8,Duved station,3,3,,1
393900000000000008,12:33:00,12:33:00,9022074000032001,9,Duved station,3,3,,1
393900000000000008,13:17:00,13:23:00,9022074000123001,10,Duved station,3,3,,1
393900000000000008,13:40:00,13:40:00,9022074000228001,11,Duved station,3,3,,1
393900000000000008,14:17:00,14:17:00,9022074000126001,12,Duved station,3,3,,1
393900000000000008,14:29:00,14:29:00,9022074000142001,13,Duved station,3,3,,1
393900000000000008,14:41:00,14:41:00,9022074000115001,14,Duved station,3,3,,1
393900000000000008,14:54:00,14:54:00,9022074000308001,15,Duved station,1,3,,1
393900000000001000,07:55:00,07:55:00,9022074000001001,1,Duved station,3,1,,1
393900000000001000,08:20:00,08:20:00,9022074000556001,2,Duved station,3,3,,1
393900000000001000,08:38:00,08:38:00,9022074000005001,3,Duved station,3,3,,1
393900000000001000,09:27:00,09:28:00,9022074000210001,4,Duved station,3,3,,1
393900000000001000,10:33:00,10:33:00,9022074000128001,5,Duved station,3,3,,1
393900000000001000,11:02:00,11:02:00,9022074000146001,6,Duved station,3,3,,1
393900000000001000,11:13:00,11:13:00,9022074000198001,7,Duved station,3,3,,1
393900000000001000,12:13:00,12:13:00,9022074000105001,8,Duved station,3,3,,1
393900000000001000,12:33:00,12:33:00,9022074000032001,9,Duved station,3,3,,1
393900000000001000,13:17:00,13:23:00,9022074000123001,10,Duved station,3,3,,1
393900000000001000,13:40:00,13:40:00,9022074000228001,11,Duved station,3,3,,1
393900000000001000,14:17:00,14:17:00,9022074000126001,12,Duved station,3,3,,1
393900000000001000,14:29:00,14:29:00,9022074000142001,13,Duved station,3,3,,1
393900000000001000,14:41:00,14:41:00,9022074000115001,14,Duved station,3,3,,1
393900000000001000,14:54:00,14:54:00,9022074000308001,15,Duved station,1,3,,1
393900000000000009,13:38:00,13:38:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000000009,13:48:00,13:48:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000000009,13:56:00,13:56:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000000009,14:20:00,14:20:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000000381,13:44:00,13:44:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000000381,13:54:00,13:54:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000000381,14:03:00,14:03:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000000381,14:23:00,14:23:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000000475,13:44:00,13:44:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000000475,13:54:00,13:54:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000000475,14:03:00,14:03:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000000475,14:23:00,14:23:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000001021,13:39:00,13:39:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000001021,13:49:00,13:49:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000001021,13:56:00,13:56:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000001021,14:17:00,14:17:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000001243,13:44:00,13:44:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000001243,13:54:00,13:54:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000001243,14:03:00,14:03:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000001243,14:23:00,14:23:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000001386,13:44:00,13:44:00,9022074000005001,1,Stockholm Centralstation,3,1,,1
393900000000001386,13:54:00,13:54:00,9022074000559001,2,Stockholm Centralstation,3,3,,1
393900000000001386,14:03:00,14:03:00,9022074000027001,3,Stockholm Centralstation,3,3,,1
393900000000001386,14:23:00,14:23:00,9022074000001001,4,Stockholm Centralstation,1,3,,1
393900000000000011,05:33:00,05:33:00,9022074000099001,1,Ludvika station,3,1,,1
393900000000000011,05:40:00,05:40:00,9022074001333001,2,Ludvika station,3,3,,1
393900000000000011,05:48:00,05:48:00,9022074000673001,3,Ludvika station,3,3,,1
393900000000000011,05:56:00,05:56:00,9022074000384001,4,Ludvika station,3,3,,1
393900000000000011,06:02:00,06:02:00,9022074000046001,5,Ludvika station,3,3,,1
393900000000000011,06:14:00,06:14:00,9022074000196001,6,Ludvika station,3,3,,1
393900000000000011,06:21:00,06:21:00,9022074000135001,7,Ludvika station,3,3,,1
393900000000000011,06:33:00,06:34:00,9022074000266001,8,Ludvika station,3,3,,1
393900000000000011,06:38:00,06:38:00,9022074020094001,9,Ludvika station,3,3,,1
393900000000000011,06:47:00,06:47:00,9022074000683001,10,Ludvika station,3,3,,1
393900000000000011,06:55:00,06:55:00,9022074000024001,11,Ludvika station,3,3,,1
393900000000000011,07:05:00,07:05:00,9022074000062001,12,Ludvika station,3,3,,1
393900000000000011,07:17:00,07:17:00,9022074000291001,13,Ludvika station,1,3,,1
393900000000000012,06:24:00,06:24:00,9022074000009001,1,Gävle Centralstation,3,1,,1
393900000000000012,06:50:00,06:53:00,9022074000007001,2,Gävle Centralstation,3,1,,1
393900000000000012,07:58:00,07:58:00,9022074000055001,3,Gävle Centralstation,1,3,,1
393900000000000012,08:08:00,08:08:00,9022074000031001,4,Gävle Centralstation,1,3,,1
393900000000000012,08:19:00,08:30:00,9022074000001001,5,Gävle Centralstation,1,3,,1
393900000000000012,08:50:00,08:52:00,9022074000556001,6,Gävle Centralstation,1,3,,1
393900000000000012,09:09:00,09:10:00,9022074000005001,7,Gävle Centralstation,1,3,,1
393900000000000012,09:34:00,09:34:00,9022074000301001,8,Gävle Centralstation,1,3,,1
393900000000000012,09:56:00,09:56:00,9022074000210001,9,Gävle Centralstation,1,3,,1
393900000000000019,06:24:00,06:24:00,9022074000009001,1,Norrköping Centralstation,3,1,,1
393900000000000019,06:50:00,06:50:00,9022074000007001,2,Norrköping Centralstation,1,3,,1
393900000000000020,07:58:00,07:58:00,9022074000055001,1,Gävle Centralstation,3,1,,1
393900000000000020,08:08:00,08:08:00,9022074000031001,2,Gävle Centralstation,3,3,,1
393900000000000020,08:19:00,08:30:00,9022074000001001,3,Gävle Centralstation,3,3,,1
393900000000000020,08:50:00,08:52:00,9022074000556001,4,Gävle Centralstation,3,3,,1
393900000000000020,09:09:00,09:10:00,9022074000005001,5,Gävle Centralstation,3,3,,1
393900000000000020,09:34:00,09:34:00,9022074000301001,6,Gävle Centralstation,3,3,,1
393900000000000020,09:56:00,09:56:00,9022074000210001,7,Gävle Centralstation,1,3,,1
393900000000001129,06:24:00,06:24:00,9022074000009001,1,Gävle Centralstation,3,1,,1
393900000000001129,06:51:00,06:53:00,9022074000007001,2,Gävle Centralstation,3,3,,1
393900000000001129,07:57:00,07:57:00,9022074000055001,3,Gävle Centralstation,3,3,,1
393900000000001129,08:07:00,08:07:00,9022074000031001,4,Gävle Centralstation,3,3,,1
393900000000001129,08:19:00,08:30:00,9022074000001001,5,Gävle Centralstation,3,3,,1
393900000000001129,08:50:00,08:51:00,9022074000556001,6,Gävle Centralstation,3,3,,1
393900000000001129,09:09:00,09:10:00,9022074000005001,7,Gävle Centralstation,3,3,,1
393900000000001129,09:34:00,09:34:00,9022074000301001,8,Gävle Centralstation,3,3,,1
393900000000001129,09:56:00,09:56:00,9022074000210001,9,Gävle Centralstation,1,3,,1
393900000000000013,07:41:00,07:41:00,9022074000099001,1,Ludvika station,3,1,,1
393900000000000013,07:48:00,07:48:00,9022074001333001,2,Ludvika station,3,3,,1
393900000000000013,07:56:00,07:56:00,9022074000673001,3,Ludvika station,3,3,,1
393900000000000013,08:04:00,08:04:00,9022074000384001,4,Ludvika station,3,3,,1
393900000000000013,08:10:00,08:10:00,9022074000046001,5,Ludvika station,3,3,,1
393900000000000013,08:19:00,08:19:00,9022074000196001,6,Ludvika station,3,3,,1
393900000000000013,08:26:00,08:26:00,9022074000135001,7,Ludvika station,3,3,,1
393900000000000013,08:38:00,08:39:00,9022074000266001,8,Ludvika station,3,3,,1
393900000000000013,08:43:00,08:43:00,9022074020094001,9,Ludvika station,3,3,,1
393900000000000013,08:52:00,08:52:00,9022074000683001,10,Ludvika station,3,3,,1
393900000000000013,09:00:00,09:00:00,9022074000024001,11,Ludvika station,3,3,,1
393900000000000013,09:10:00,09:10:00,9022074000062001,12,Ludvika station,3,3,,1
393900000000000013,09:23:00,09:23:00,9022074000291001,13,Ludvika station,1,3,,1
393900000000000014,09:32:00,09:32:00,9022074000291001,1,Västerås Centralstation,3,1,,1
393900000000000014,09:47:00,09:47:00,9022074000062001,2,Västerås Centralstation,3,3,,1
393900000000000014,09:56:00,09:56:00,9022074000024001,3,Västerås Centralstation,3,3,,1
393900000000000014,10:04:00,10:04:00,9022074000683001,4,Västerås Centralstation,3,3,,1
393900000000000014,10:13:00,10:13:00,9022074020094001,5,Västerås Centralstation,3,3,,1
393900000000000014,10:17:00,10:18:00,9022074000266001,6,Västerås Centralstation,3,3,,1
393900000000000014,10:30:00,10:30:00,9022074000135001,7,Västerås Centralstation,3,3,,1
393900000000000014,10:38:00,10:38:00,9022074000196001,8,Västerås Centralstation,3,3,,1
393900000000000014,10:47:00,10:47:00,9022074000046001,9,Västerås Centralstation,3,3,,1
393900000000000014,10:52:00,10:52:00,9022074000384001,10,Västerås Centralstation,3,3,,1
393900000000000014,11:00:00,11:00:00,9022074000673001,11,Västerås Centralstation,3,3,,1
393900000000000014,11:09:00,11:09:00,9022074001333001,12,Västerås Centralstation,3,3,,1
393900000000000014,11:15:00,11:15:00,9022074000099001,13,Västerås Centralstation,1,3,,1
393900000000000015,12:44:00,12:44:00,9022074000099001,1,Ludvika station,3,1,,1
393900000000000015,12:51:00,12:51:00,9022074001333001,2,Ludvika station,3,3,,1
393900000000000015,12:59:00,12:59:00,9022074000673001,3,Ludvika station,3,3,,1
393900000000000015,13:07:00,13:07:00,9022074000384001,4,Ludvika station,3,3,,1
393900000000000015,13:13:00,13:13:00,9022074000046001,5,Ludvika station,3,3,,1
393900000000000015,13:22:00,13:22:00,9022074000196001,6,Ludvika station,3,3,,1
393900000000000015,13:29:00,13:29:00,9022074000135001,7,Ludvika station,3,3,,1
393900000000000015,13:41:00,13:41:00,9022074000266001,8,Ludvika station,3,3,,1
393900000000000015,13:46:00,13:46:00,9022074020094001,9,Ludvika station,3,3,,1
393900000000000015,14:09:00,14:09:00,9022074000062001,10,Ludvika station,3,3,,1
393900000000000015,14:23:00,14:23:00,9022074000291001,11,Ludvika station,1,3,,1
393900000000000016,14:32:00,14:32:00,9022074000291001,1,Västerås Centralstation,3,1,,1
393900000000000016,14:47:00,14:47:00,9022074000062001,2,Västerås Centralstation,3,3,,1
393900000000000016,14:56:00,14:56:00,9022074000024001,3,Västerås Centralstation,3,3,,1
393900000000000016,15:04:00,15:04:00,9022074000683001,4,Västerås Centralstation,3,3,,1
393900000000000016,15:13:00,15:13:00,9022074020094001,5,Västerås Centralstation,3,3,,1
